,Код заявки,life_satage_number,data_create_begin,data_state_last,actions_count,last_action_manager,difference_day
4166,8007,010,26.09.2018 10:41:26,26.09.2018 07:41:26,1,2018-09-26 07:41:26,0
4167,8007,060,26.09.2018 10:41:26,26.09.2018 13:28:54,1,2018-09-26 13:28:54,0
4168,8008,010,26.09.2018 14:56:54,26.09.2018 11:56:54,1,2018-09-26 11:56:54,0
4169,8008,020,26.09.2018 14:56:54,01.10.2018 13:02:04,1,2018-10-01 13:02:04,5
4170,8008,060,26.09.2018 14:56:54,08.10.2018 11:49:38,1,2018-10-08 11:49:38,12
4171,8009,010,26.09.2018 16:02:14,26.09.2018 13:02:14,1,2018-09-26 13:02:14,0
4172,8009,050,26.09.2018 16:02:14,06.11.2018 14:17:02,6,2018-11-06 14:17:02,41
4173,8009,060,26.09.2018 16:02:14,19.02.2019 08:13:29,1,2019-02-19 08:13:29,-219
4174,8010,010,26.09.2018 16:36:03,26.09.2018 13:36:03,1,2018-09-26 13:36:03,0
4175,8010,060,26.09.2018 16:36:03,03.10.2018 13:48:24,1,2018-10-03 13:48:24,7
4176,8011,010,26.09.2018 17:35:07,26.09.2018 14:35:07,1,2018-09-26 14:35:07,0
4177,8011,060,26.09.2018 17:35:07,27.09.2018 07:06:45,1,2018-09-27 07:06:45,1
4178,8012,010,26.09.2018 17:42:26,26.09.2018 14:42:26,1,2018-09-26 14:42:26,0
4179,8012,060,26.09.2018 17:42:26,03.10.2018 07:24:12,1,2018-10-03 07:24:12,7
4180,8013,010,27.09.2018 09:27:52,27.09.2018 06:27:52,1,2018-09-27 06:27:52,0
4181,8013,020,27.09.2018 09:27:52,30.01.2020 10:29:59,5,2020-01-30 10:29:59,-240
4182,8013,040,27.09.2018 09:27:52,21.01.2020 08:14:31,10,2020-01-21 08:14:31,-249
4183,8013,050,27.09.2018 09:27:52,27.02.2020 07:25:18,23,2020-02-27 07:25:18,-212
4184,8013,060,27.09.2018 09:27:52,04.03.2020 06:48:14,1,2020-03-04 06:48:14,-206
4185,8014,010,27.09.2018 11:48:02,27.09.2018 08:48:02,1,2018-09-27 08:48:02,0
4186,8014,060,27.09.2018 11:48:02,01.10.2018 13:04:26,1,2018-10-01 13:04:26,4
4187,8015,010,27.09.2018 12:00:52,27.09.2018 09:00:52,1,2018-09-27 09:00:52,0
4188,8015,060,27.09.2018 12:00:52,01.10.2018 13:05:26,1,2018-10-01 13:05:26,4
4189,8016,010,27.09.2018 12:26:38,27.09.2018 09:26:38,1,2018-09-27 09:26:38,0
4190,8016,060,27.09.2018 12:26:38,01.10.2018 13:03:11,1,2018-10-01 13:03:11,4
4191,8017,010,27.09.2018 13:33:35,27.09.2018 10:33:35,1,2018-09-27 10:33:35,0
4192,8017,060,27.09.2018 13:33:35,27.09.2018 13:32:46,1,2018-09-27 13:32:46,0
4193,8018,010,27.09.2018 16:32:47,27.09.2018 13:32:47,1,2018-09-27 13:32:47,0
4194,8018,060,27.09.2018 16:32:47,01.10.2018 13:09:48,1,2018-10-01 13:09:48,4
4195,8019,010,28.09.2018 09:57:06,28.09.2018 06:57:06,1,2018-09-28 06:57:06,0
4196,8019,060,28.09.2018 09:57:06,03.10.2018 07:18:42,1,2018-10-03 07:18:42,5
4197,8020,010,28.09.2018 11:08:13,28.09.2018 08:08:13,1,2018-09-28 08:08:13,0
4198,8020,060,28.09.2018 11:08:13,03.10.2018 13:47:28,1,2018-10-03 13:47:28,5
4199,8021,010,01.10.2018 09:28:52,01.10.2018 06:28:52,1,2018-10-01 06:28:52,0
4200,8021,060,01.10.2018 09:28:52,03.10.2018 07:26:00,1,2018-10-03 07:26:00,2
4201,8022,010,01.10.2018 10:28:57,01.10.2018 07:28:57,1,2018-10-01 07:28:57,0
4202,8022,060,01.10.2018 10:28:57,08.10.2018 09:23:14,1,2018-10-08 09:23:14,7
4203,8023,010,01.10.2018 10:55:22,01.10.2018 07:55:22,1,2018-10-01 07:55:22,0
4204,8023,020,01.10.2018 10:55:22,01.10.2018 13:09:06,1,2018-10-01 13:09:06,0
4205,8023,060,01.10.2018 10:55:22,03.10.2018 06:55:24,1,2018-10-03 06:55:24,2
4206,8024,010,01.10.2018 11:11:55,01.10.2018 08:11:55,1,2018-10-01 08:11:55,0
4207,8024,020,01.10.2018 11:11:55,10.10.2018 14:06:24,1,2018-10-10 14:06:24,9
4208,8024,040,01.10.2018 11:11:55,10.10.2018 13:55:52,1,2018-10-10 13:55:52,9
4209,8024,060,01.10.2018 11:11:55,15.10.2018 07:09:34,1,2018-10-15 07:09:34,14
4210,8025,010,01.10.2018 11:20:32,01.10.2018 08:20:32,1,2018-10-01 08:20:32,0
4211,8025,060,01.10.2018 11:20:32,03.10.2018 07:05:46,1,2018-10-03 07:05:46,2
4212,8026,010,01.10.2018 11:39:34,01.10.2018 08:39:34,1,2018-10-01 08:39:34,0
4213,8026,060,01.10.2018 11:39:34,02.10.2018 07:52:01,1,2018-10-02 07:52:01,1
4214,8027,010,01.10.2018 16:08:24,01.10.2018 13:08:24,1,2018-10-01 13:08:24,0
4215,8027,040,01.10.2018 16:08:24,06.11.2018 14:06:57,9,2018-11-06 14:06:57,36
4216,8027,050,01.10.2018 16:08:24,24.12.2018 11:12:21,5,2018-12-24 11:12:21,84
4217,8027,060,01.10.2018 16:08:24,18.02.2019 10:49:08,1,2019-02-18 10:49:08,-225
4218,8028,010,01.10.2018 16:24:06,01.10.2018 13:24:06,1,2018-10-01 13:24:06,0
4219,8028,060,01.10.2018 16:24:06,03.10.2018 07:15:41,1,2018-10-03 07:15:41,2
4220,8029,010,02.10.2018 12:29:48,02.10.2018 09:29:48,1,2018-10-02 09:29:48,0
4221,8029,060,02.10.2018 12:29:48,03.10.2018 07:11:50,1,2018-10-03 07:11:50,1
4222,8030,010,02.10.2018 15:07:22,02.10.2018 12:07:22,1,2018-10-02 12:07:22,0
4223,8030,060,02.10.2018 15:07:22,03.10.2018 07:00:56,1,2018-10-03 07:00:56,1
4224,8031,010,03.10.2018 09:47:00,03.10.2018 06:47:00,1,2018-10-03 06:47:00,0
4225,8031,020,03.10.2018 09:47:00,17.10.2018 07:01:21,2,2018-10-17 07:01:21,14
4226,8031,040,03.10.2018 09:47:00,11.10.2018 12:00:01,1,2018-10-11 12:00:01,8
4227,8031,060,03.10.2018 09:47:00,17.10.2018 11:14:25,1,2018-10-17 11:14:25,14
4228,8032,010,04.10.2018 15:24:04,04.10.2018 12:24:04,1,2018-10-04 12:24:04,0
4229,8032,060,04.10.2018 15:24:04,09.10.2018 10:48:42,1,2018-10-09 10:48:42,5
4230,8033,010,08.10.2018 10:38:47,08.10.2018 07:38:47,1,2018-10-08 07:38:47,0
4231,8033,060,08.10.2018 10:38:47,08.10.2018 09:14:15,1,2018-10-08 09:14:15,0
4232,8034,010,08.10.2018 13:36:57,08.10.2018 10:36:57,1,2018-10-08 10:36:57,0
4233,8034,020,08.10.2018 13:36:57,15.10.2018 14:10:11,2,2018-10-15 14:10:11,7
4234,8034,040,08.10.2018 13:36:57,22.10.2018 10:12:13,3,2018-10-22 10:12:13,14
4235,8034,050,08.10.2018 13:36:57,07.11.2018 08:41:20,9,2018-11-07 08:41:20,30
4236,8034,060,08.10.2018 13:36:57,21.12.2018 06:50:22,1,2018-12-21 06:50:22,74
4237,8035,010,08.10.2018 15:18:52,08.10.2018 12:18:52,1,2018-10-08 12:18:52,0
4238,8035,060,08.10.2018 15:18:52,09.10.2018 06:59:14,1,2018-10-09 06:59:14,1
4239,8036,010,08.10.2018 15:34:52,08.10.2018 12:34:52,2,2018-10-08 12:34:52,0
4240,8036,060,08.10.2018 15:34:52,23.10.2018 14:36:44,1,2018-10-23 14:36:44,15
4241,8037,010,09.10.2018 11:08:31,09.10.2018 08:08:31,1,2018-10-09 08:08:31,0
4242,8037,060,09.10.2018 11:08:31,09.10.2018 12:14:47,1,2018-10-09 12:14:47,0
4243,8038,010,09.10.2018 11:14:27,09.10.2018 08:14:27,1,2018-10-09 08:14:27,0
4244,8038,020,09.10.2018 11:14:27,22.10.2018 12:56:21,2,2018-10-22 12:56:21,13
4245,8038,040,09.10.2018 11:14:27,15.10.2018 12:53:37,4,2018-10-15 12:53:37,6
4246,8038,050,09.10.2018 11:14:27,21.01.2019 07:27:33,14,2019-01-21 07:27:33,-261
4247,8038,060,09.10.2018 11:14:27,18.02.2019 06:21:04,1,2019-02-18 06:21:04,-233
4248,8039,010,10.10.2018 11:09:10,10.10.2018 08:09:10,1,2018-10-10 08:09:10,0
4249,8039,060,10.10.2018 11:09:10,15.10.2018 07:33:17,1,2018-10-15 07:33:17,5
4250,8040,010,10.10.2018 12:25:52,10.10.2018 09:25:52,1,2018-10-10 09:25:52,0
4251,8040,060,10.10.2018 12:25:52,10.10.2018 10:09:33,1,2018-10-10 10:09:33,0
4252,8041,010,10.10.2018 12:31:57,10.10.2018 09:31:57,1,2018-10-10 09:31:57,0
4253,8041,020,10.10.2018 12:31:57,15.10.2018 10:04:14,1,2018-10-15 10:04:14,5
4254,8041,040,10.10.2018 12:31:57,16.10.2018 13:57:47,3,2018-10-16 13:57:47,6
4255,8041,050,10.10.2018 12:31:57,04.12.2018 10:31:11,8,2018-12-04 10:31:11,55
4256,8041,060,10.10.2018 12:31:57,26.02.2019 12:17:45,2,2019-02-26 12:17:45,-226
4257,8042,010,10.10.2018 12:37:33,10.10.2018 09:37:33,1,2018-10-10 09:37:33,0
4258,8042,060,10.10.2018 12:37:33,10.10.2018 10:07:28,1,2018-10-10 10:07:28,0
4259,8043,010,10.10.2018 14:33:33,10.10.2018 11:33:33,1,2018-10-10 11:33:33,0
4260,8043,020,10.10.2018 14:33:33,15.10.2018 12:26:07,1,2018-10-15 12:26:07,5
4261,8043,060,10.10.2018 14:33:33,24.10.2018 10:47:50,1,2018-10-24 10:47:50,14
4262,8044,010,11.10.2018 12:00:07,11.10.2018 09:00:07,1,2018-10-11 09:00:07,0
4263,8044,020,11.10.2018 12:00:07,12.10.2018 08:44:22,2,2018-10-12 08:44:22,1
4264,8044,060,11.10.2018 12:00:07,15.10.2018 10:26:33,1,2018-10-15 10:26:33,4
4265,8045,010,12.10.2018 09:58:39,12.10.2018 06:58:39,1,2018-10-12 06:58:39,0
4266,8045,020,12.10.2018 09:58:39,15.10.2018 12:03:41,1,2018-10-15 12:03:41,3
4267,8045,040,12.10.2018 09:58:39,23.10.2018 10:46:09,3,2018-10-23 10:46:09,11
4268,8045,050,12.10.2018 09:58:39,05.03.2019 06:18:07,18,2019-03-05 06:18:07,-221
4269,8045,060,12.10.2018 09:58:39,18.04.2019 06:38:07,1,2019-04-18 06:38:07,-177
4270,8046,010,12.10.2018 15:43:06,12.10.2018 12:43:06,1,2018-10-12 12:43:06,0
4271,8046,060,12.10.2018 15:43:06,15.10.2018 07:31:28,1,2018-10-15 07:31:28,3
4272,8047,010,15.10.2018 09:50:50,15.10.2018 06:50:50,1,2018-10-15 06:50:50,0
4273,8047,060,15.10.2018 09:50:50,16.10.2018 07:48:00,1,2018-10-16 07:48:00,1
4274,8048,010,15.10.2018 15:38:24,15.10.2018 12:38:24,1,2018-10-15 12:38:24,0
4275,8048,060,15.10.2018 15:38:24,17.10.2018 11:53:36,1,2018-10-17 11:53:36,2
4276,8049,010,16.10.2018 10:34:58,16.10.2018 07:34:58,2,2018-10-16 07:34:58,0
4277,8049,060,16.10.2018 10:34:58,29.10.2018 10:23:14,1,2018-10-29 10:23:14,13
4278,8050,010,16.10.2018 14:17:27,16.10.2018 11:17:27,1,2018-10-16 11:17:27,0
4279,8050,020,16.10.2018 14:17:27,30.04.2019 15:12:59,1,2019-04-30 15:12:59,-169
4280,8050,040,16.10.2018 14:17:27,12.07.2019 13:30:01,12,2019-07-12 13:30:01,-96
4281,8050,050,16.10.2018 14:17:27,10.07.2019 06:24:24,30,2019-07-10 06:24:24,-98
4282,8050,080,16.10.2018 14:17:27,24.07.2019 14:21:29,1,2019-07-24 14:21:29,-84
4283,8051,010,16.10.2018 15:31:50,16.10.2018 12:31:50,1,2018-10-16 12:31:50,0
4284,8051,060,16.10.2018 15:31:50,17.10.2018 11:44:02,1,2018-10-17 11:44:02,1
4285,8052,010,16.10.2018 16:39:48,16.10.2018 13:39:48,1,2018-10-16 13:39:48,0
4286,8052,060,16.10.2018 16:39:48,17.10.2018 12:15:50,1,2018-10-17 12:15:50,1
4287,8053,010,16.10.2018 17:14:26,16.10.2018 14:14:26,1,2018-10-16 14:14:26,0
4288,8053,020,16.10.2018 17:14:26,30.10.2018 11:19:14,3,2018-10-30 11:19:14,14
4289,8053,060,16.10.2018 17:14:26,01.11.2018 12:23:46,1,2018-11-01 12:23:46,16
4290,8054,010,17.10.2018 10:15:44,17.10.2018 07:15:44,1,2018-10-17 07:15:44,0
4291,8054,060,17.10.2018 10:15:44,17.10.2018 12:08:07,1,2018-10-17 12:08:07,0
4292,8055,010,17.10.2018 10:27:41,17.10.2018 07:27:41,1,2018-10-17 07:27:41,0
4293,8055,020,17.10.2018 10:27:41,17.10.2018 12:15:23,1,2018-10-17 12:15:23,0
4294,8055,040,17.10.2018 10:27:41,24.10.2018 13:19:32,2,2018-10-24 13:19:32,7
4295,8055,050,17.10.2018 10:27:41,14.11.2018 06:26:08,4,2018-11-14 06:26:08,28
4296,8055,060,17.10.2018 10:27:41,26.02.2019 06:33:57,1,2019-02-26 06:33:57,-233
4297,8056,010,17.10.2018 11:26:58,17.10.2018 08:26:58,1,2018-10-17 08:26:58,0
4298,8056,060,17.10.2018 11:26:58,17.10.2018 11:43:19,1,2018-10-17 11:43:19,0
4299,8057,010,17.10.2018 13:49:23,17.10.2018 10:49:23,1,2018-10-17 10:49:23,0
4300,8057,020,17.10.2018 13:49:23,25.10.2018 19:10:32,2,2018-10-25 19:10:32,8
4301,8057,040,17.10.2018 13:49:23,23.10.2018 10:55:25,1,2018-10-23 10:55:25,6
4302,8057,050,17.10.2018 13:49:23,29.10.2018 13:09:29,2,2018-10-29 13:09:29,12
4303,8057,060,17.10.2018 13:49:23,13.11.2018 10:08:47,1,2018-11-13 10:08:47,27
4304,8058,010,18.10.2018 12:18:48,18.10.2018 09:18:48,1,2018-10-18 09:18:48,0
4305,8058,060,18.10.2018 12:18:48,19.10.2018 06:59:57,1,2018-10-19 06:59:57,1
4306,8059,010,18.10.2018 12:46:13,18.10.2018 09:46:13,1,2018-10-18 09:46:13,0
4307,8059,060,18.10.2018 12:46:13,19.10.2018 12:53:29,1,2018-10-19 12:53:29,1
4308,8060,010,18.10.2018 13:32:29,18.10.2018 10:32:29,1,2018-10-18 10:32:29,0
4309,8060,020,18.10.2018 13:32:29,30.10.2018 07:58:19,4,2018-10-30 07:58:19,12
4310,8060,060,18.10.2018 13:32:29,06.11.2018 08:13:06,1,2018-11-06 08:13:06,19
4311,8061,010,18.10.2018 14:47:41,18.10.2018 11:47:41,1,2018-10-18 11:47:41,0
4312,8061,040,18.10.2018 14:47:41,06.11.2018 12:47:33,7,2018-11-06 12:47:33,19
4313,8061,050,18.10.2018 14:47:41,24.12.2018 11:12:09,5,2018-12-24 11:12:09,67
4314,8061,060,18.10.2018 14:47:41,18.02.2019 10:49:22,1,2019-02-18 10:49:22,-242
4315,8062,010,18.10.2018 16:00:28,18.10.2018 13:00:28,1,2018-10-18 13:00:28,0
4316,8062,020,18.10.2018 16:00:28,31.10.2018 07:58:42,2,2018-10-31 07:58:42,13
4317,8062,040,18.10.2018 16:00:28,23.10.2018 06:13:51,1,2018-10-23 06:13:51,5
4318,8062,050,18.10.2018 16:00:28,28.01.2019 11:28:19,43,2019-01-28 11:28:19,-263
4319,8062,060,18.10.2018 16:00:28,29.10.2019 08:50:21,1,2019-10-29 08:50:21,11
4320,8063,010,18.10.2018 16:18:55,18.10.2018 13:18:55,1,2018-10-18 13:18:55,0
4321,8063,060,18.10.2018 16:18:55,18.10.2018 14:28:31,1,2018-10-18 14:28:31,0
4322,8064,010,19.10.2018 09:24:44,19.10.2018 06:24:44,1,2018-10-19 06:24:44,0
4323,8064,040,19.10.2018 09:24:44,25.10.2018 10:06:11,2,2018-10-25 10:06:11,6
4324,8064,050,19.10.2018 09:24:44,31.10.2018 08:10:28,4,2018-10-31 08:10:28,12
4325,8064,060,19.10.2018 09:24:44,26.11.2018 07:10:38,1,2018-11-26 07:10:38,38
4326,8065,010,19.10.2018 09:55:43,19.10.2018 06:55:43,1,2018-10-19 06:55:43,0
4327,8065,040,19.10.2018 09:55:43,06.11.2018 06:13:00,3,2018-11-06 06:13:00,18
4328,8065,050,19.10.2018 09:55:43,12.11.2018 07:56:34,2,2018-11-12 07:56:34,24
4329,8065,060,19.10.2018 09:55:43,26.02.2019 14:18:35,1,2019-02-26 14:18:35,-235
4330,8066,010,19.10.2018 12:11:06,19.10.2018 09:11:06,1,2018-10-19 09:11:06,0
4331,8066,050,19.10.2018 12:11:06,06.11.2018 14:15:59,4,2018-11-06 14:15:59,18
4332,8066,060,19.10.2018 12:11:06,20.02.2019 09:41:21,1,2019-02-20 09:41:21,-241
4333,8067,010,19.10.2018 13:07:24,19.10.2018 10:07:24,1,2018-10-19 10:07:24,0
4334,8067,020,19.10.2018 13:07:24,29.10.2018 07:30:06,2,2018-10-29 07:30:06,10
4335,8067,040,19.10.2018 13:07:24,26.10.2018 10:20:48,3,2018-10-26 10:20:48,7
4336,8067,050,19.10.2018 13:07:24,20.11.2018 12:25:38,4,2018-11-20 12:25:38,32
4337,8067,060,19.10.2018 13:07:24,27.11.2018 14:07:50,1,2018-11-27 14:07:50,39
4338,8068,010,19.10.2018 15:02:04,19.10.2018 12:02:04,1,2018-10-19 12:02:04,0
4339,8068,060,19.10.2018 15:02:04,25.10.2018 11:18:19,1,2018-10-25 11:18:19,6
4340,8069,010,19.10.2018 15:11:01,19.10.2018 12:11:01,1,2018-10-19 12:11:01,0
4341,8069,060,19.10.2018 15:11:01,23.10.2018 12:24:53,1,2018-10-23 12:24:53,4
4342,8070,010,19.10.2018 15:21:44,19.10.2018 12:21:44,1,2018-10-19 12:21:44,0
4343,8070,020,19.10.2018 15:21:44,30.10.2018 14:14:19,2,2018-10-30 14:14:19,11
4344,8070,040,19.10.2018 15:21:44,29.10.2018 09:56:36,1,2018-10-29 09:56:36,10
4345,8070,050,19.10.2018 15:21:44,12.11.2018 07:38:33,6,2018-11-12 07:38:33,24
4346,8070,060,19.10.2018 15:21:44,10.12.2018 14:03:08,1,2018-12-10 14:03:08,52
4347,8071,010,19.10.2018 16:04:32,19.10.2018 13:04:32,1,2018-10-19 13:04:32,0
4348,8071,040,19.10.2018 16:04:32,19.12.2018 07:52:52,16,2018-12-19 07:52:52,61
4349,8071,050,19.10.2018 16:04:32,22.01.2019 10:01:33,16,2019-01-22 10:01:33,-270
4350,8071,060,19.10.2018 16:04:32,01.04.2019 11:26:22,1,2019-04-01 11:26:22,-201
4351,8072,010,19.10.2018 16:10:54,19.10.2018 13:10:54,1,2018-10-19 13:10:54,0
4352,8072,060,19.10.2018 16:10:54,23.10.2018 13:15:46,1,2018-10-23 13:15:46,4
4353,8073,010,22.10.2018 09:25:58,22.10.2018 06:25:58,1,2018-10-22 06:25:58,0
4354,8073,020,22.10.2018 09:25:58,24.10.2018 13:55:43,1,2018-10-24 13:55:43,2
4355,8073,040,22.10.2018 09:25:58,25.10.2018 11:59:52,2,2018-10-25 11:59:52,3
4356,8073,060,22.10.2018 09:25:58,07.11.2018 10:39:14,1,2018-11-07 10:39:14,16
4357,8074,010,22.10.2018 10:49:21,22.10.2018 07:49:21,1,2018-10-22 07:49:21,0
4358,8074,020,22.10.2018 10:49:21,31.10.2018 09:50:20,2,2018-10-31 09:50:20,9
4359,8074,040,22.10.2018 10:49:21,14.11.2018 09:40:06,20,2018-11-14 09:40:06,23
4360,8074,050,22.10.2018 10:49:21,29.10.2018 06:43:09,2,2018-10-29 06:43:09,7
4361,8074,080,22.10.2018 10:49:21,14.11.2018 10:55:13,1,2018-11-14 10:55:13,23
4362,8075,010,22.10.2018 10:57:51,22.10.2018 07:57:51,1,2018-10-22 07:57:51,0
4363,8075,060,22.10.2018 10:57:51,24.10.2018 07:02:30,1,2018-10-24 07:02:30,2
4364,8076,010,22.10.2018 11:45:58,22.10.2018 08:45:58,1,2018-10-22 08:45:58,0
4365,8076,020,22.10.2018 11:45:58,31.10.2018 08:01:59,2,2018-10-31 08:01:59,9
4366,8076,040,22.10.2018 11:45:58,24.10.2018 09:01:07,1,2018-10-24 09:01:07,2
4367,8076,050,22.10.2018 11:45:58,07.11.2018 11:43:37,2,2018-11-07 11:43:37,16
4368,8076,060,22.10.2018 11:45:58,20.11.2018 08:35:28,1,2018-11-20 08:35:28,29
4369,8077,010,22.10.2018 11:50:13,22.10.2018 08:50:13,1,2018-10-22 08:50:13,0
4370,8077,060,22.10.2018 11:50:13,23.10.2018 10:37:10,1,2018-10-23 10:37:10,1
4371,8078,010,22.10.2018 13:05:44,22.10.2018 10:05:44,1,2018-10-22 10:05:44,0
4372,8078,020,22.10.2018 13:05:44,09.11.2018 12:04:13,3,2018-11-09 12:04:13,18
4373,8078,040,22.10.2018 13:05:44,10.01.2019 12:20:59,14,2019-01-10 12:20:59,-285
4374,8078,050,22.10.2018 13:05:44,12.12.2018 07:44:40,17,2018-12-12 07:44:40,51
4375,8078,060,22.10.2018 13:05:44,24.12.2018 10:42:55,1,2018-12-24 10:42:55,63
4376,8078,080,22.10.2018 13:05:44,15.01.2019 10:48:27,1,2019-01-15 10:48:27,-280
4377,8079,010,22.10.2018 15:44:22,22.10.2018 12:44:22,1,2018-10-22 12:44:22,0
4378,8079,020,22.10.2018 15:44:22,06.08.2019 08:37:15,7,2019-08-06 08:37:15,-77
4379,8079,050,22.10.2018 15:44:22,16.04.2019 11:30:49,33,2019-04-16 11:30:49,-189
4380,8079,060,22.10.2018 15:44:22,10.09.2019 08:27:17,5,2019-09-10 08:27:17,-42
4381,8079,070,22.10.2018 15:44:22,25.06.2019 08:47:27,6,2019-06-25 08:47:27,-119
4382,8080,010,22.10.2018 16:05:28,22.10.2018 13:05:28,1,2018-10-22 13:05:28,0
4383,8080,020,22.10.2018 16:05:28,26.10.2018 13:36:55,2,2018-10-26 13:36:55,4
4384,8080,040,22.10.2018 16:05:28,29.05.2019 14:54:04,12,2019-05-29 14:54:04,-146
4385,8080,060,22.10.2018 16:05:28,19.06.2019 07:04:01,2,2019-06-19 07:04:01,-125
4386,8081,010,23.10.2018 13:59:21,23.10.2018 10:59:21,1,2018-10-23 10:59:21,0
4387,8081,060,23.10.2018 13:59:21,26.10.2018 06:20:08,1,2018-10-26 06:20:08,3
4388,8082,010,23.10.2018 15:27:49,23.10.2018 12:27:49,1,2018-10-23 12:27:49,0
4389,8082,040,23.10.2018 15:27:49,24.10.2018 07:54:26,2,2018-10-24 07:54:26,1
4390,8082,050,23.10.2018 15:27:49,26.02.2019 06:29:47,27,2019-02-26 06:29:47,-239
4391,8082,060,23.10.2018 15:27:49,26.08.2019 08:48:26,1,2019-08-26 08:48:26,-58
4392,8083,010,23.10.2018 15:59:56,23.10.2018 12:59:56,1,2018-10-23 12:59:56,0
4393,8083,040,23.10.2018 15:59:56,26.10.2018 06:51:51,4,2018-10-26 06:51:51,3
4394,8083,050,23.10.2018 15:59:56,10.12.2018 07:55:49,7,2018-12-10 07:55:49,48
4395,8083,060,23.10.2018 15:59:56,19.12.2018 12:10:23,1,2018-12-19 12:10:23,57
4396,8084,010,24.10.2018 11:12:31,24.10.2018 08:12:31,1,2018-10-24 08:12:31,0
4397,8084,060,24.10.2018 11:12:31,24.10.2018 12:33:34,1,2018-10-24 12:33:34,0
4398,8085,010,24.10.2018 13:34:51,24.10.2018 10:34:51,1,2018-10-24 10:34:51,0
4399,8085,020,24.10.2018 13:34:51,31.10.2018 10:47:19,2,2018-10-31 10:47:19,7
4400,8085,040,24.10.2018 13:34:51,19.11.2018 11:09:39,2,2018-11-19 11:09:39,26
4401,8085,050,24.10.2018 13:34:51,06.11.2018 11:47:24,2,2018-11-06 11:47:24,13
4402,8085,060,24.10.2018 13:34:51,19.11.2018 11:10:31,1,2018-11-19 11:10:31,26
4403,8086,010,24.10.2018 13:57:56,24.10.2018 10:57:56,1,2018-10-24 10:57:56,0
4404,8086,040,24.10.2018 13:57:56,12.11.2018 12:25:53,4,2018-11-12 12:25:53,19
4405,8086,050,24.10.2018 13:57:56,12.12.2018 09:18:42,5,2018-12-12 09:18:42,49
4406,8086,060,24.10.2018 13:57:56,06.02.2019 10:41:54,1,2019-02-06 10:41:54,-260
4407,8087,010,25.10.2018 10:25:16,25.10.2018 07:25:16,1,2018-10-25 07:25:16,0
4408,8087,060,25.10.2018 10:25:16,26.10.2018 07:36:13,1,2018-10-26 07:36:13,1
4409,8088,010,25.10.2018 11:25:01,25.10.2018 08:25:01,1,2018-10-25 08:25:01,0
4410,8088,060,25.10.2018 11:25:01,26.10.2018 07:36:53,1,2018-10-26 07:36:53,1
4411,8089,010,25.10.2018 12:27:19,25.10.2018 09:27:19,1,2018-10-25 09:27:19,0
4412,8089,060,25.10.2018 12:27:19,25.10.2018 10:31:57,1,2018-10-25 10:31:57,0
4413,8090,010,25.10.2018 12:52:48,26.10.2018 10:11:19,2,2018-10-26 10:11:19,1
4414,8090,060,25.10.2018 12:52:48,26.10.2018 12:34:22,1,2018-10-26 12:34:22,1
4415,8091,010,25.10.2018 16:40:29,25.10.2018 13:40:29,1,2018-10-25 13:40:29,0
4416,8091,040,25.10.2018 16:40:29,30.11.2018 12:33:07,11,2018-11-30 12:33:07,36
4417,8091,050,25.10.2018 16:40:29,24.12.2018 11:11:36,1,2018-12-24 11:11:36,60
4418,8091,060,25.10.2018 16:40:29,18.02.2019 10:49:59,2,2019-02-18 10:49:59,-249
4419,8092,010,26.10.2018 11:32:42,26.10.2018 08:32:42,1,2018-10-26 08:32:42,0
4420,8092,020,26.10.2018 11:32:42,06.06.2019 13:52:31,12,2019-06-06 13:52:31,-142
4421,8092,040,26.10.2018 11:32:42,18.11.2019 06:44:22,8,2019-11-18 06:44:22,23
4422,8092,050,26.10.2018 11:32:42,11.12.2019 06:24:46,38,2019-12-11 06:24:46,46
4423,8092,060,26.10.2018 11:32:42,12.12.2019 12:20:40,1,2019-12-12 12:20:40,47
4424,8093,010,26.10.2018 11:49:45,26.10.2018 08:49:45,1,2018-10-26 08:49:45,0
4425,8093,020,26.10.2018 11:49:45,29.10.2018 08:19:50,1,2018-10-29 08:19:50,3
4426,8093,050,26.10.2018 11:49:45,17.01.2019 10:02:37,14,2019-01-17 10:02:37,-282
4427,8093,060,26.10.2018 11:49:45,04.03.2019 10:26:49,1,2019-03-04 10:26:49,-236
4428,8094,010,26.10.2018 12:08:11,26.10.2018 09:08:11,1,2018-10-26 09:08:11,0
4429,8094,020,26.10.2018 12:08:11,29.10.2018 11:52:32,2,2018-10-29 11:52:32,3
4430,8094,040,26.10.2018 12:08:11,30.10.2018 15:02:00,3,2018-10-30 15:02:00,4
4431,8094,060,26.10.2018 12:08:11,31.10.2018 10:00:45,2,2018-10-31 10:00:45,5
4432,8095,010,26.10.2018 15:53:13,26.10.2018 12:53:13,1,2018-10-26 12:53:13,0
4433,8095,060,26.10.2018 15:53:13,29.10.2018 07:28:05,1,2018-10-29 07:28:05,3
4434,8096,010,26.10.2018 16:22:19,26.10.2018 13:22:19,1,2018-10-26 13:22:19,0
4435,8096,040,26.10.2018 16:22:19,01.11.2018 09:44:32,2,2018-11-01 09:44:32,6
4436,8096,050,26.10.2018 16:22:19,06.11.2018 11:53:19,10,2018-11-06 11:53:19,11
4437,8096,060,26.10.2018 16:22:19,08.11.2018 06:43:47,2,2018-11-08 06:43:47,13
